2
-62 2.410247
-62 2.413772
-62 2.416907
-62 2.419711
-62 2.393597
-62 2.370569
-62 2.377122
-62 2.356188
-62 2.308304
-62 2.266342
-62 2.280746
-62 2.294059
-62 2.281555
-62 2.270243
-62 2.284271
-62 2.297253
-62 2.309254
-62 2.320338
-62 2.353131
-62 2.383919
-63 2.412755
-63 2.439715
-63 2.486785
-63 2.508776
-63 2.529207
-64 2.548171
-64 2.565763
-64 2.582071
-64 2.597182
-64 2.611176
-64 2.567541
-63 2.557586
-63 2.548505
-63 2.540215
-63 2.504419
-63 2.472343
-62 2.443498
-62 2.417494
-62 2.419952
-62 2.396162
-62 2.374643
-62 2.380455
-62 2.360353
-62 2.367284
-62 2.348367
-62 2.356237
-62 2.363521
-62 2.344874
-62 2.327987
-62 2.359681
-62 2.389550
-62 2.394284
-62 2.398643
-63 2.402656
-63 2.380151
-62 2.359857
-62 2.366891
-63 2.396308
-63 2.423944
-63 2.425935
-63 2.401145
-62 2.378833
-62 2.358700
-62 2.340496
-62 2.324006
-62 2.333768
-62 2.342809
-62 2.351173
-62 2.333595
-62 2.317683
-62 2.303256
-62 2.290161
-62 2.278258
-62 2.291491
-62 2.252382
-62 2.243877
-62 2.236121
-62 2.229046
-62 2.222589
-62 2.216695
-62 2.211315
-62 2.206401
-61 2.201914
-62 2.197816
-62 2.194072
-62 2.190653
-62 2.210421
-62 2.228832
-62 2.245942
-62 2.237876
-62 2.230548
-62 2.223885
-62 2.217821
-62 2.212299
-62 2.207267
-62 2.225884
-62 2.243197
-62 2.235383
-62 2.273298
-62 2.309084
-62 2.342755
-63 2.351300
-63 2.359157
-63 2.389596
-63 2.394398
-63 2.398803
-63 2.402845
-63 2.406555
-63 2.409961
-63 2.386616
-63 2.365609
-62 2.372221
-62 2.352629
-62 2.334925
-62 2.318899
-62 2.304368
-62 2.291175
-62 2.279186
-62 2.268279
-62 2.303705
-62 2.337186
-62 2.368724
-62 2.375146
-62 2.381056
-63 2.409846
-63 2.436809
-63 2.462017
-63 2.485540
-63 2.507459
-63 2.527857
-63 2.569791
-64 2.585806
-64 2.600645
-64 2.614386
-64 2.627106
-64 2.638877
-64 2.649767
-64 2.659841
-64 2.669157
-64 2.650299
-63 2.633195
-63 2.617647
-63 2.603490
-63 2.616740
-63 2.629064
-63 2.640513
-63 2.624344
-63 2.580163
-63 2.594997
-63 2.553931
-63 2.517173
-63 2.484157
-62 2.481291
-62 2.451763
-62 2.451498
-62 2.475006
-62 2.497076
-62 2.517745
-63 2.512056
-63 2.506844
-63 2.502067
-63 2.522424
-63 2.541439
-63 2.559174
-63 2.575690
-63 2.565057
-63 2.526686
-63 2.492362
-63 2.513280
-63 2.532850
-63 2.551122
-63 2.568162
-63 2.584027
-63 2.572690
-63 2.562351
-63 2.578570
-63 2.567731
-63 2.529215
-63 2.494736
-63 2.433544
-62 2.408628
-62 2.411770
-62 2.414676
-62 2.417361
-62 2.393784
-62 2.421149
-62 2.446888
-62 2.471035
-63 2.493635
-63 2.514748
-63 2.509262
-63 2.529289
-63 2.547959
-63 2.539664
-63 2.532094
-63 2.525177
-63 2.490836
-63 2.487383
-63 2.484214
-63 2.481305
-63 2.503060
-63 2.498586
-63 2.466952
-62 2.438531
-62 2.439326
-62 2.384229
-62 2.363851
-62 2.393045
-62 2.441271
-62 2.506545
-63 2.587544
-63 2.477332
-63 2.417484
-63 2.419957
-63 2.396058
-63 2.374469
-63 2.380313
-63 2.360170
-62 2.367131
-62 2.348191
-62 2.356087
-62 2.338150
-62 2.321894
-62 2.331808
-62 2.340994
-62 2.349494
-62 2.380045
-62 2.429582
-63 2.455201
-63 2.479132
-63 2.476592
-63 2.474269
-63 2.472144
-63 2.494785
-63 2.515910
-63 2.535593
-63 2.553909
-63 2.570935
-63 2.586747
-63 2.601421
-63 2.615029
-64 2.627641
-64 2.612438
-63 2.598622
-63 2.586047
-63 2.545642
-63 2.509517
-63 2.504556
-63 2.499999
-62 2.495814
-62 2.491969
-62 2.512916
-62 2.479960
-62 2.450352
-62 2.450199
-62 2.423493
-62 2.399386
-62 2.377580
-62 2.383160
-62 2.388323
-62 2.367445
-62 2.348541
-62 2.378822
-62 2.384361
-62 2.412589
-62 2.439096
-63 2.439856
-63 2.440554
-63 2.465254
-63 2.510293
-63 2.505154
-63 2.472537
-63 2.495048
-63 2.491212
-63 2.460140
-63 2.432255
-63 2.407147
-62 2.384488
-62 2.363995
-62 2.345430
-62 2.328587
-62 2.313288
-62 2.299378
-62 2.310954
-62 2.321702
-62 2.331665
-62 2.340889
-62 2.349418
-62 2.357297
-62 2.364570
-62 2.394273
-63 2.443220
-63 2.467984
-63 2.491087
-63 2.512611
-63 2.532638
-63 2.497028
-63 2.434415
-63 2.435547
-63 2.436587
-63 2.410964
-62 2.387868
-62 2.367004
-62 2.348119
-62 2.330999
-62 2.315459
-62 2.301335
-62 2.288488
-62 2.250008
-61 2.215705
-61 2.185023
-61 2.182433
-61 2.180056
-61 2.152869
-61 2.153001
-61 2.153123
-61 2.175432
